Site,Date,Block,Treatment,Time,Weather,Video,Frames,nspectra,nchannels,scene_height,scene_width,scene_channels,timestamp_s,timestamp_us,frame_rate,exposure,gain,scene_exposure,scene_gain,camera_serial_id,edge_compute_serial_id,sdk_version,calibration,scene_dtype,spectra_dtype,description
Wytham,2024/06/27,B,NPK,11:49:34,Changeable weather / windy,Single,1,4384,96,2048,2432,3,3126,132686,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,11:49:36,Changeable weather / windy,Video,94,4384,96,2048,2432,3,3129,132977,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,11:51:06,Changeable weather / windy,Single,1,4384,96,2048,2432,3,3218,641654,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,11:51:14,Changeable weather / windy,Single,1,4384,96,2048,2432,3,3226,142380,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,11:51:21,Changeable weather / windy,Single,1,4384,96,2048,2432,3,3233,643107,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,11:51:34,Changeable weather / windy,Single,1,4384,96,2048,2432,3,3246,644367,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,11:51:44,Changeable weather / windy,Single,1,4384,96,2048,2432,3,3256,645336,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,11:57:35,Changeable weather / windy,Single,1,4384,96,2048,2432,3,3607,179372,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,11:57:40,Changeable weather / windy,Single,1,4384,96,2048,2432,3,3612,679907,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,11:57:48,Changeable weather / windy,Single,1,4384,96,2048,2432,3,3620,680685,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,11:57:55,Changeable weather / windy,Single,1,4384,96,2048,2432,3,3627,181318,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,11:58:08,Changeable weather / windy,Single,1,4384,96,2048,2432,3,3640,682632,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,12:01:05,Changeable weather / windy,Single,1,4384,96,2048,2432,3,3817,889290,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,12:01:09,Changeable weather / windy,Video,33,4384,96,2048,2432,3,3821,889678,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,12:01:32,Changeable weather / windy,Single,1,4384,96,2048,2432,3,3844,391861,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,12:01:33,Changeable weather / windy,Video,35,4384,96,2048,2432,3,3846,392055,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,12:01:57,Changeable weather / windy,Single,1,4384,96,2048,2432,3,3869,394286,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,12:01:59,Changeable weather / windy,Video,36,4384,96,2048,2432,3,3871,894528,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,12:02:24,Changeable weather / windy,Single,1,4384,96,2048,2432,3,3896,896951,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,NPK,12:02:27,Changeable weather / windy,Video,53,4384,96,2048,2432,3,3900,397291,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:15:27,Changeable weather / windy,Single,1,4384,96,2048,2432,3,4678,972985,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:15:34,Changeable weather / windy,Single,1,4384,96,2048,2432,3,4686,473716,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:15:41,Changeable weather / windy,Single,1,4384,96,2048,2432,3,4692,974350,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:15:46,Changeable weather / windy,Single,1,4384,96,2048,2432,3,4698,974935,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:15:57,Changeable weather / windy,Single,1,4384,96,2048,2432,3,4709,475959,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:16:46,Changeable weather / windy,Single,1,4384,96,2048,2432,3,4758,980782,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:16:50,Changeable weather / windy,Video,51,4384,96,2048,2432,3,4762,481123,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:17:20,Changeable weather / windy,Single,1,4384,96,2048,2432,3,4792,484043,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:17:22,Changeable weather / windy,Video,43,4384,96,2048,2432,3,4794,484238,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:17:53,Changeable weather / windy,Single,1,4384,96,2048,2432,3,4824,987204,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:17:55,Changeable weather / windy,Video,50,4384,96,2048,2432,3,4827,987496,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:18:27,Changeable weather / windy,Single,1,4384,96,2048,2432,3,4858,990510,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:18:28,Changeable weather / windy,Video,35,4384,96,2048,2432,3,4860,990705,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:18:54,Changeable weather / windy,Single,1,4384,96,2048,2432,3,4885,993135,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:18:56,Changeable weather / windy,Video,36,4384,96,2048,2432,3,4889,493475,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:22:27,Changeable weather / windy,Single,1,4384,96,2048,2432,3,5100,13946,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:22:29,Changeable weather / windy,Video,35,4384,96,2048,2432,3,5102,14141,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:22:52,Changeable weather / windy,Single,1,4384,96,2048,2432,3,5124,16282,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:22:53,Changeable weather / windy,Video,60,4384,96,2048,2432,3,5126,16477,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:23:25,Changeable weather / windy,Video,38,4384,96,2048,2432,3,5158,19592,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:24:33,Changeable weather / windy,Single,1,4384,96,2048,2432,3,5225,26115,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:24:34,Changeable weather / windy,Video,40,4384,96,2048,2432,3,5227,26309,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:25:14,Changeable weather / windy,Single,1,4384,96,2048,2432,3,5266,30107,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:25:15,Changeable weather / windy,Video,33,4384,96,2048,2432,3,5268,30302,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:25:40,Changeable weather / windy,Single,1,4384,96,2048,2432,3,5292,532688,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:25:41,Changeable weather / windy,Video,27,4384,96,2048,2432,3,5294,32834,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:25:56,Changeable weather / windy,Video,40,4384,96,2048,2432,3,5309,34294,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:31:21,Changeable weather / windy,Single,1,4384,96,2048,2432,3,5633,565888,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:31:28,Changeable weather / windy,Single,1,4384,96,2048,2432,3,5640,566569,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:31:36,Changeable weather / windy,Single,1,4384,96,2048,2432,3,5648,67299,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:31:41,Changeable weather / windy,Single,1,4384,96,2048,2432,3,5654,67882,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:31:49,Changeable weather / windy,Single,1,4384,96,2048,2432,3,5661,568612,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:35:41,Changeable weather / windy,Single,1,4384,96,2048,2432,3,5893,91160,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:35:47,Changeable weather / windy,Single,1,4384,96,2048,2432,3,5899,91745,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:36:06,Changeable weather / windy,Single,1,4384,96,2048,2432,3,5918,593647,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:36:14,Changeable weather / windy,Single,1,4384,96,2048,2432,3,5926,94378,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:36:16,Changeable weather / windy,Single,1,4384,96,2048,2432,3,5928,594622,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:36:38,Changeable weather / windy,Single,1,4384,96,2048,2432,3,5950,96720,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:37:30,Changeable weather / windy,Single,1,4384,96,2048,2432,3,6002,101793,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:37:33,Changeable weather / windy,Video,42,4384,96,2048,2432,3,6006,602232,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:37:56,Changeable weather / windy,Video,39,4384,96,2048,2432,3,6029,104427,2000000,2000,0,2000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:38:24,Changeable weather / windy,Single,1,4384,96,2048,2432,3,6056,107059,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:38:26,Changeable weather / windy,Video,41,4384,96,2048,2432,3,6058,607303,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:38:48,Changeable weather / windy,Video,49,4384,96,2048,2432,3,6080,609446,2000000,5000,0,5000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:39:21,Changeable weather / windy,Single,1,4384,96,2048,2432,3,6113,612661,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:39:24,Changeable weather / windy,Video,29,4384,96,2048,2432,3,6117,113002,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:39:42,Changeable weather / windy,Video,45,4384,96,2048,2432,3,6134,614707,2000000,10000,0,10000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:40:16,Changeable weather / windy,Single,1,4384,96,2048,2432,3,6168,117970,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:40:19,Changeable weather / windy,Video,30,4384,96,2048,2432,3,6172,118360,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:40:36,Changeable weather / windy,Video,63,4384,96,2048,2432,3,6189,120015,2000000,15000,0,15000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:41:21,Changeable weather / windy,Single,1,4384,96,2048,2432,3,6233,624348,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:41:23,Changeable weather / windy,Video,44,4384,96,2048,2432,3,6236,124592,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
Wytham,2024/06/27,B,CONTROL,12:41:47,Changeable weather / windy,Video,68,4384,96,2048,2432,3,6259,626880,2000000,20000,0,20000,0,0,-511167884,1.4.3,b'cal-85-56-1001231129-20240501-152449-000000',b'uint8',b'float32',
